epoch,loss,type
180,0.010575846025678846,test
181,0.010579797246721055,test
182,0.010600523334079319,test
183,0.010557591357054533,test
184,0.010564872360229492,test
185,0.010624517137032968,test
186,0.010547936619652643,test
187,0.010581726245526914,test
188,0.010536690955691867,test
189,0.010560491332301388,test
190,0.01066189182775992,test
191,0.010596826314926148,test
192,0.010605147986941867,test
193,0.01075408624543084,test
194,0.010529929936373675,test
195,0.01062577312787374,test
196,0.010577422883775498,test
197,0.01057275489171346,test
198,0.01055764698099207,test
199,0.010581915938412702,test
200,0.009606831776430064,train
201,0.009612404527953368,train
202,0.00960685503431542,train
203,0.009595377647941562,train
204,0.00960288819159869,train
205,0.009590060283879591,train
206,0.00959856156089588,train
207,0.00958821243203138,train
208,0.009576055287264209,train
209,0.009569457548498228,train
210,0.009572852322397364,train
211,0.009572183565653503,train
212,0.00957215847675008,train
213,0.009550450801083262,train
214,0.00955291156503711,train
215,0.009571959542853505,train
216,0.009561995280988748,train
217,0.00956245452744618,train
218,0.009543059955993806,train
219,0.009543630994863736,train
220,0.009542444575687118,train
221,0.009539753898875925,train
222,0.009556679664588313,train
223,0.009530306090067796,train
224,0.009528690023066853,train
225,0.00954106720223587,train
226,0.009507784728903765,train
227,0.009522126815097613,train
228,0.009523159609597884,train
229,0.00951988495104908,train
230,0.009507850991695715,train
231,0.009511261305230438,train
232,0.00950968070007632,train
233,0.009513990432008217,train
234,0.009491089966747758,train
235,0.009487045270442609,train
236,0.009494410765256466,train
237,0.009485719693892888,train
238,0.009483255640888068,train
239,0.00948616709665861,train
240,0.009478925503559608,train
241,0.009488166815631877,train
242,0.009474753356529277,train
243,0.009468028897467388,train
244,0.009463442081357755,train
245,0.00947390935185944,train
246,0.009454779943187847,train
247,0.009468619525122427,train
248,0.009464994037295543,train
249,0.009455009478821564,train
200,0.010572721350634539,test
201,0.010562008794148764,test
202,0.01061697165524518,test
203,0.010559080002042982,test
204,0.01060127441264965,test
205,0.010536960400475396,test
206,0.010589471458505702,test
207,0.010642455005645752,test
208,0.010511269957930953,test
209,0.010596536498599582,test
210,0.010618700961713438,test
211,0.010616043214444761,test
212,0.010586638906266954,test
213,0.010545995433242233,test
214,0.01055559914553607,test
215,0.010612296175073694,test
216,0.010575655276687057,test
217,0.010653167650434706,test
218,0.01059008616871304,test
219,0.010567040602366129,test
220,0.010609755307656748,test
221,0.0106062793608065,test
222,0.010599541234970093,test
223,0.010575328404815109,test
224,0.010594743324209142,test
225,0.010552367563600893,test
226,0.010624160902588456,test
227,0.010632917181650797,test
228,0.010602804632540102,test
229,0.010603117246981021,test
230,0.010668556089754458,test
231,0.010647898430294461,test
232,0.010607919110192193,test
233,0.010605615490454214,test
234,0.010539688746134441,test
235,0.010602302475328798,test
236,0.01064660248933015,test
237,0.01067454195552402,test
238,0.010567153026439525,test
239,0.010622844005514075,test
240,0.01056456083898191,test
241,0.01058155315010636,test
242,0.01062706298828125,test
243,0.010666371795866224,test
244,0.01058584322752776,test
245,0.010634910844873498,test
246,0.010620665884017944,test
247,0.010644361372347231,test
248,0.010598727226257324,test
249,0.010615836208838004,test
250,0.00946070290799859,train
251,0.009449576188428217,train
252,0.009458463334135463,train
253,0.00945528714932067,train
254,0.009430824807282247,train
255,0.009433922338851038,train
256,0.009434322289144675,train
257,0.009433014230182156,train
258,0.009438069389913832,train
259,0.00942572093766639,train
260,0.0094396933475289,train
261,0.009425877612626693,train
262,0.009425432427992427,train
263,0.009417251406773531,train
264,0.009404048668746315,train
265,0.009419087619789306,train
266,0.00941111497577313,train
267,0.009414763301877065,train
268,0.009408306188406849,train
269,0.009392695996460297,train
270,0.00939798036405085,train
271,0.009405738275988331,train
272,0.009390115868777731,train
273,0.009394543116466411,train
274,0.009395179446106355,train
275,0.009382836779367385,train
276,0.009391365949739924,train
277,0.009377356820618488,train
278,0.009373617172488455,train
279,0.00937593039396717,train
280,0.009388294890227864,train
281,0.009371515870158671,train
282,0.009366721746353014,train
283,0.009369327937786586,train
284,0.009356877858385125,train
285,0.009362740165071102,train
286,0.009367800135463672,train
287,0.009357117204658854,train
288,0.009355192019140935,train
289,0.00935295367160781,train
290,0.009348665239389169,train
291,0.009359355923764318,train
292,0.009348898586818212,train
293,0.009356155469483204,train
294,0.009343419963186656,train
295,0.00933985847904841,train
296,0.009336470854031541,train
297,0.009332043548417136,train
298,0.00933172267380345,train
299,0.009334122710404227,train
250,0.01058924020131429,test
251,0.010604589449917828,test
252,0.010612479965775102,test
253,0.010625923517015246,test
254,0.01067571097833139,test
255,0.010585762691497802,test
256,0.01060996304264775,test
257,0.010629012443401196,test
258,0.010581603424637405,test
259,0.01068572932349311,test
260,0.010717714426252576,test
261,0.01064155021596838,test
262,0.010664731011567292,test
263,0.010599162585647018,test
264,0.010614270649132906,test
265,0.010652118011757179,test
266,0.01063481210426048,test
267,0.01059496983775386,test
268,0.010649085993236966,test
269,0.01065305105138708,test
270,0.010636360154328523,test
271,0.010638253967850297,test
272,0.010619058665522823,test
273,0.010625208494398328,test
274,0.010718140920003255,test
275,0.010696500333150227,test
276,0.010706751812828912,test
277,0.010630459227385345,test
278,0.010655065457026163,test
279,0.010615413047649243,test
280,0.010633923477596707,test
281,0.010642679327505606,test
282,0.010695316395936188,test
283,0.010620592134970205,test
284,0.010640350292347096,test
285,0.010724125554826524,test
286,0.010616229219789858,test
287,0.010655526051697908,test
288,0.010620171080695259,test
289,0.010667461193932427,test
290,0.01073065756868433,test
291,0.010696266478079336,test
292,0.010679463640848796,test
293,0.010761382007598876,test
294,0.010624200075644035,test
295,0.010706163388711434,test
296,0.010652941807994136,test
297,0.01066378806785301,test
298,0.010655651318585431,test
299,0.010666000650547168,test
300,0.00932664633586126,train
301,0.00933311766373948,train
302,0.009326797769249783,train
303,0.009319700279815747,train
304,0.009322619660108155,train
305,0.0093140212261085,train
306,0.00932178905464769,train
307,0.009315692934301217,train
308,0.00930608442822689,train
309,0.00930051305137996,train
310,0.00930483690871204,train
311,0.009301973057998422,train
312,0.009302495132676104,train
313,0.009287368053998874,train
314,0.009289199785541416,train
315,0.009302482551491006,train
316,0.009298339534036684,train
317,0.009300267750059044,train
318,0.009281702146605758,train
319,0.009285663778832803,train
320,0.009284113282340745,train
321,0.009282027403795095,train
322,0.009298965020263306,train
323,0.00927539132102422,train
324,0.009277562384294669,train
325,0.009283516872002873,train
326,0.009258116151571735,train
327,0.009273756965034944,train
328,0.009275571916483672,train
329,0.009266519156887641,train
330,0.00926007905380132,train
331,0.00926059137859036,train
332,0.009259753076072467,train
333,0.009264754124699227,train
334,0.00924749776697943,train
335,0.009244556882114492,train
336,0.009254381979542032,train
337,0.009244871400439378,train
338,0.009244929425062848,train
339,0.009245005033676182,train
340,0.009243101180366439,train
341,0.009248340211893136,train
342,0.009238074750381981,train
343,0.009234284421480263,train
344,0.009227085340212774,train
345,0.009235765274295931,train
346,0.009223649585981805,train
347,0.009238479552308368,train
348,0.009234203444141114,train
349,0.009222954833302422,train
300,0.010663269498613145,test
301,0.010654819972426803,test
302,0.010697617251784712,test
303,0.010665564431084526,test
304,0.010697891260076453,test
305,0.01061825047245732,test
306,0.010691377851698134,test
307,0.0107385055842223,test
308,0.010621353082303648,test
309,0.010678759235805935,test
310,0.010717519440474334,test
311,0.010711553319295247,test
312,0.010715652829629404,test
313,0.010654228217513472,test
314,0.010674478191799588,test
315,0.01069615464033904,test
316,0.010674883280860054,test
317,0.010748713950757627,test
318,0.010687606915721187,test
319,0.010683305245858652,test
320,0.01072011170917087,test
321,0.010693119133843316,test
322,0.010723549295354773,test
323,0.010679778888490464,test
324,0.010707079800853022,test
325,0.01066821471673471,test
326,0.010738277942162974,test
327,0.010744449869791667,test
328,0.010713864605515091,test
329,0.010709672703566375,test
330,0.010760910156038072,test
331,0.010748547967274983,test
332,0.010754529751671685,test
333,0.010741115617752076,test
334,0.01065813286392777,test
335,0.01072673752396195,test
336,0.010761611562305026,test
337,0.010790180268111052,test
338,0.010684856845714429,test
339,0.01076024530728658,test
340,0.010698284618942826,test
341,0.01068326933119032,test
342,0.010746862392072324,test
343,0.010741651602144594,test
344,0.010703420003255209,test
345,0.010765034105159619,test
346,0.010776307762993707,test
347,0.01077430573216191,test
348,0.010714091311560738,test
349,0.010711541232356318,test
350,0.009221662870627588,train
351,0.00922659823148119,train
352,0.00922098506758073,train
353,0.009214737488414927,train
354,0.009218555286826122,train
355,0.00921009722946546,train
356,0.009219045452905774,train
357,0.009212506212058828,train
358,0.009204268612946787,train
359,0.009198905760236123,train
360,0.009203377165694623,train
361,0.009202217092833526,train
362,0.009201522577508338,train
363,0.009189123701622918,train
364,0.009187126527143123,train
365,0.009200808474810864,train
366,0.009199621140125212,train
367,0.009202248020932684,train
368,0.009183371347854437,train
369,0.009186713838841079,train
370,0.009186371592460186,train
371,0.009185117613520487,train
372,0.009200964215895441,train
373,0.009178994437621556,train
374,0.009181184377614532,train
375,0.009186819574483166,train
376,0.009164771667120458,train
377,0.009178328718446248,train
378,0.009181740492839522,train
379,0.009170045677308659,train
380,0.009166690451139256,train
381,0.009166248267340155,train
382,0.009165424528197443,train
383,0.009170195406833146,train
384,0.009154172896744068,train
385,0.009151766890967881,train
386,0.009163298460500607,train
387,0.00915275604761704,train
388,0.009153339937521182,train
389,0.009153952122023188,train
390,0.009153472964657098,train
391,0.009157425457334856,train
392,0.009146414941009087,train
393,0.009145738362879408,train
394,0.009137351212258523,train
395,0.009144508190000226,train
396,0.00913608066090993,train
397,0.009150010481235689,train
398,0.00914554315318316,train
399,0.009134830499416848,train
350,0.010722608209539342,test
351,0.010723796908060709,test
352,0.01074077356479786,test
353,0.01073391548792521,test
354,0.010755498790740966,test
355,0.010687179206918787,test
356,0.010741000468642624,test
357,0.010795395218884504,test
358,0.010683008541884245,test
359,0.010735561317867704,test
360,0.010794820125014693,test
361,0.010774025419023302,test
362,0.010791082212660048,test
363,0.010724510321793734,test
364,0.010736868356775354,test
365,0.010760894856629549,test
366,0.01074198312052974,test
367,0.010809676558883102,test
368,0.010751910986723724,test
369,0.010760898386990583,test
370,0.010785283042766429,test
371,0.0107456029008936,test
372,0.010781464241169117,test
373,0.010738825075714676,test
374,0.010766793166266548,test
375,0.010728614884835702,test
376,0.01080290688055533,test
377,0.010816567481005634,test
378,0.0107756801004763,test
379,0.010765478257779721,test
380,0.01082731923173975,test
381,0.010815510421329074,test
382,0.010817713122897678,test
383,0.010812459299299452,test
384,0.01072233252701936,test
385,0.01079252321102001,test
386,0.010822090925993743,test
387,0.010841746582808318,test
388,0.010748524183697171,test
389,0.010836028614750614,test
390,0.01076331482640019,test
391,0.010744718729125129,test
392,0.010817640783168651,test
393,0.010800473269709834,test
394,0.01076787161650481,test
395,0.010843205393685235,test
396,0.010839757491924144,test
397,0.010843437118883486,test
398,0.010781943826322202,test
399,0.010776949306770608,test
