epoch,loss,type
57,0.0119232806208721,train
58,0.011835706592685,train
59,0.0117784161113878,train
60,0.0117060223984458,train
61,0.0116126140953856,train
62,0.0115697395513443,train
63,0.0114827487250168,train
64,0.0114354733050331,train
65,0.0113809027940105,train
66,0.0113192042553937,train
67,0.0112603102388319,train
68,0.0111766488433591,train
69,0.0111328602793992,train
70,0.0110851483876581,train
71,0.0110273057526904,train
72,0.010977781884905,train
73,0.0109145431097137,train
74,0.0108635080727657,train
75,0.0108191364129079,train
76,0.0107522008094135,train
77,0.0107338006008615,train
78,0.0106689011403193,train
79,0.0106256950506154,train
80,0.0105786334217705,train
81,0.0105243731256152,train
82,0.0104770708464614,train
83,0.010442457665208,train
84,0.0103931529459846,train
85,0.0103728109667904,train
86,0.0103113582748441,train
87,0.0102912262396728,train
88,0.0102290004893555,train
89,0.0102012153341234,train
90,0.0101711212961907,train
91,0.0101202709448234,train
92,0.0100934613789051,train
93,0.0100419289436386,train
94,0.0100094394579529,train
95,0.0099861457490676,train
96,0.0099537325007012,train
97,0.0099114363407944,train
98,0.0098740871650326,train
99,0.009856634662328,train
50,0.0133635393019075,test
51,0.0133371981355879,test
52,0.0132151254283057,test
53,0.013082205330884,test
54,0.0130251359692326,test
55,0.0129457198372593,test
56,0.0129638357798258,test
57,0.0129000646732471,test
58,0.0127502732789074,test
59,0.0126814049544157,test
60,0.012620197308505,test
61,0.0125092467343365,test
62,0.0125935860315958,test
63,0.012462637926031,test
64,0.012369778364676,test
65,0.0123156065411037,test
66,0.0122548794145937,test
67,0.0121140534047727,test
68,0.0120998115892763,test
69,0.0121589723410429,test
70,0.0119518956996776,test
71,0.0119835560904608,test
72,0.0118727220747205,test
73,0.0118642905164648,test
74,0.0117839314089881,test
75,0.011738653922964,test
76,0.0116621715580975,test
77,0.0116125410009313,test
78,0.0117632942217367,test
79,0.0115644883862248,test
80,0.0116041829268137,test
81,0.0114902270617308,test
82,0.0114210275084884,test
83,0.0113910967791522,test
84,0.0113453426078513,test
85,0.0113151723861694,test
86,0.0112994742110923,test
87,0.011176675914835,test
88,0.0111980053831029,test
89,0.0111062915413467,test
90,0.0111388962145204,test
91,0.0110809026576854,test
92,0.0110630422380235,test
93,0.0109640770258726,test
94,0.0109524087729277,test
95,0.0109859140855294,test
96,0.0108843348361827,test
97,0.0108364641401502,test
98,0.0108265022842972,test
99,0.010791369152069,test
100,0.009827189776813,train
101,0.0098041094112018,train
102,0.0097929728428453,train
103,0.0097513395835327,train
104,0.009739085959937,train
105,0.0097245568075563,train
106,0.0096946698230115,train
107,0.0096967126090556,train
108,0.0096779507391148,train
109,0.009666581278258,train
110,0.0096085645750712,train
111,0.0095972515621279,train
112,0.0095783485709906,train
113,0.0095497358605819,train
114,0.0095430255580023,train
115,0.0095000022324405,train
116,0.0094639309405765,train
117,0.0094434123246517,train
118,0.0094318738563063,train
119,0.0093981286284783,train
120,0.0093865930465294,train
121,0.0093483629871899,train
122,0.0093190199435779,train
123,0.0093032569280255,train
124,0.0092770447416414,train
125,0.0092542462030533,train
126,0.0092252969794978,train
127,0.0092152971766682,train
128,0.0091763382223788,train
129,0.0091553357740579,train
130,0.0091238888440637,train
131,0.0090957590674959,train
132,0.0091047904327196,train
133,0.0090822467376562,train
134,0.0090670550506022,train
135,0.0090261738904377,train
136,0.0090054571572278,train
137,0.0089935067719815,train
138,0.0089627272607881,train
139,0.0089534942123151,train
140,0.0089214975276232,train
141,0.008908045331751,train
142,0.0088914805167777,train
143,0.0088723733459335,train
144,0.0088503940056764,train
145,0.0088375201091694,train
146,0.0088174214589958,train
147,0.0087980357643077,train
148,0.0087870613413605,train
149,0.008762109935244,train
100,0.0107403519383183,test
101,0.0107107081324965,test
102,0.0107304463015662,test
103,0.0107319493505689,test
104,0.0107034085732919,test
105,0.0106490019268459,test
106,0.0106210887043564,test
107,0.0106458943561271,test
108,0.010663136657079,test
109,0.010646873583617,test
110,0.0105871483167012,test
111,0.0106165222856733,test
112,0.0105294926042909,test
113,0.0105400476279082,test
114,0.0104526569401776,test
115,0.0104813455405058,test
116,0.0104330927389639,test
117,0.0104666918154116,test
118,0.0103627054143835,test
119,0.0104017174429363,test
120,0.0103355034898828,test
121,0.0103774667828171,test
122,0.0102940438093962,test
123,0.0102711803807152,test
124,0.0102301062054104,test
125,0.0102613213079947,test
126,0.0102752025922139,test
127,0.0102290535573606,test
128,0.0101147852173558,test
129,0.0101255006278002,test
130,0.0101390602959526,test
131,0.0100875921408335,test
132,0.0100260419916223,test
133,0.0101179871541482,test
134,0.0099431272753962,test
135,0.0100112635612487,test
136,0.0100891573623374,test
137,0.0099599541946693,test
138,0.0099813470328295,test
139,0.0100089115036858,test
140,0.0099303046844623,test
141,0.0099925548694751,test
142,0.0098363083627488,test
143,0.0098234914585396,test
144,0.0097922291278839,test
145,0.0097771250830756,test
146,0.009802090551235,test
147,0.0097623976813422,test
148,0.0097808335374902,test
149,0.0097680567670751,test
150,0.008749965825178,train
151,0.0087303531661933,train
152,0.0087254965235755,train
153,0.0086820445716601,train
154,0.0086805355612903,train
155,0.0086707823765322,train
156,0.0086525241396959,train
157,0.0086281215049527,train
158,0.0086113281136522,train
159,0.0086023668498594,train
160,0.0085834459356548,train
161,0.0085534350395055,train
162,0.0085502002070124,train
163,0.0085242002972214,train
164,0.0085218176312743,train
165,0.008506923343374,train
166,0.008502254962191,train
167,0.0084921762136611,train
168,0.0084504194581138,train
169,0.0084559102150657,train
170,0.0084471818861578,train
171,0.0084270247394779,train
172,0.0084195389357571,train
173,0.0084046929579122,train
174,0.0083871374265336,train
175,0.0083814747672196,train
176,0.0083623810676387,train
177,0.0083609485333554,train
178,0.0083349093414453,train
179,0.0083291084826519,train
180,0.0083135911018464,train
181,0.0083013274754669,train
182,0.0082808937023638,train
183,0.0082789449198831,train
184,0.0082591199998464,train
185,0.0082659306424987,train
186,0.0082366849522524,train
187,0.0082451404947889,train
188,0.0082164798557869,train
189,0.0082045433840174,train
190,0.0082058052917175,train
191,0.0081867626755628,train
192,0.0081838673061902,train
193,0.0081614357101217,train
194,0.0081548728694864,train
195,0.0081574715249243,train
196,0.0081463602008816,train
197,0.0081220983864036,train
198,0.0081126652780145,train
199,0.0081253098550496,train
150,0.0097661879928023,test
151,0.0097967427818863,test
152,0.0097281693175986,test
153,0.0096778244883925,test
154,0.0096708504800443,test
155,0.0096550841375633,test
156,0.0096699127020659,test
157,0.0097097915914323,test
158,0.0095992868017267,test
159,0.0095728463137591,test
160,0.0095471237491678,test
161,0.0096195116926122,test
162,0.0095508419284114,test
163,0.009547932656606,test
164,0.0095010614041928,test
165,0.0095375935854735,test
166,0.0095125467918537,test
167,0.0094546991383587,test
168,0.009457669517729,test
169,0.0095339207048769,test
170,0.0094260812423847,test
171,0.0094604535509038,test
172,0.009422130203247,test
173,0.0094058638343104,test
174,0.0094229210350248,test
175,0.0093667417561566,test
176,0.0093589626488862,test
177,0.0093026399912657,test
178,0.0095005743530061,test
179,0.009331174272961,test
180,0.0093489265706804,test
181,0.0092891748181095,test
182,0.0093132595609735,test
183,0.0092852657971558,test
184,0.0092661280808625,test
185,0.0092415094481574,test
186,0.0092545181080147,test
187,0.0092076499055933,test
188,0.0092122343319433,test
189,0.0091909701382672,test
190,0.0091774531505726,test
191,0.0091547808700137,test
192,0.0091824842029147,test
193,0.00915763703099,test
194,0.009224650367101,test
195,0.0091986553863242,test
196,0.0091256142351362,test
197,0.0091205607325942,test
198,0.0090878998297232,test
199,0.0090943591965569,test
200,0.0080894627640012,train
201,0.0080903867895293,train
202,0.0080963921769967,train
203,0.0080705854961247,train
204,0.0080581112475673,train
205,0.0080504012953052,train
206,0.00803351646754,train
207,0.0080349968329319,train
208,0.0080246488597562,train
209,0.0080105884183314,train
210,0.0080086904211713,train
211,0.0079913696910161,train
212,0.0079757536853047,train
213,0.0079804365521576,train
214,0.0079585159429352,train
215,0.0079669015662949,train
216,0.0079449196730674,train
217,0.0079400758518145,train
218,0.0079314149322041,train
219,0.0079224712474563,train
220,0.0079240265941683,train
221,0.0079001182495338,train
222,0.0079030603282339,train
223,0.0078940042513304,train
224,0.0078831669512917,train
225,0.0078584155330375,train
226,0.007880730331063,train
227,0.0078586210125411,train
228,0.0078382679850743,train
229,0.007850427518218,train
230,0.0078367559244206,train
231,0.0078264275993686,train
232,0.0078185006290809,train
233,0.0078099642349465,train
234,0.0077826427723244,train
235,0.0078132268880354,train
236,0.0077889970266594,train
237,0.0077864151696819,train
238,0.0077595427345716,train
239,0.0077728810922642,train
240,0.0077647391440666,train
241,0.0077451839671815,train
242,0.007745943850982,train
243,0.0077277565703342,train
244,0.0077201600945691,train
245,0.0077322466942791,train
246,0.0077157647674875,train
247,0.0077050812863883,train
248,0.0077111978983135,train
249,0.0076966797193258,train
200,0.0090664510603304,test
201,0.0091037225511338,test
202,0.009172454713892,test
203,0.0090128171638206,test
204,0.009048433222594,test
205,0.0090349540940037,test
206,0.009143813613609,test
207,0.0090334943753701,test
208,0.0090240485579879,test
209,0.0090080799279389,test
210,0.0090088189760843,test
211,0.0090002871725294,test
212,0.0090293806994402,test
213,0.0089387301339043,test
214,0.009060666292685,test
215,0.0089270699677643,test
216,0.0089574718616626,test
217,0.0089457565095689,test
218,0.0089332917001512,test
219,0.0089401243986906,test
220,0.0088982729011111,test
221,0.0088654680693591,test
222,0.0088620084859706,test
223,0.0089024206991548,test
224,0.0088569736242294,test
225,0.0088658149895844,test
226,0.0088382701273317,test
227,0.00888450850734,test
228,0.0088173688288088,test
229,0.0088191142912264,test
230,0.0088435873923478,test
231,0.0088346954345703,test
232,0.0088636195394727,test
233,0.00885158779003,test
234,0.0088406086709764,test
235,0.0088290732984189,test
236,0.0087881798390988,test
237,0.0088638354672325,test
238,0.0088597603780251,test
239,0.0087563256299054,test
240,0.0087491273023464,test
241,0.0087389204025268,test
242,0.0087270833298012,test
243,0.0087134972042507,test
244,0.0086980694761982,test
245,0.0087426932158293,test
246,0.008708578548608,test
247,0.0086792057143317,test
248,0.0087428254763285,test
249,0.0087184451279816,test
250,0.0076925959824942,train
251,0.0076894840231812,train
252,0.0076807489918429,train
253,0.0076730490642635,train
254,0.0076839128003319,train
255,0.0076540208214593,train
256,0.0076534491821398,train
257,0.0076521589756034,train
258,0.0076341195002158,train
259,0.0076300334943912,train
260,0.0076161798011847,train
261,0.0076303958395861,train
262,0.0076092221147836,train
263,0.0076129562811621,train
264,0.0076047092571106,train
265,0.0075948261887468,train
266,0.0075822067203946,train
267,0.0075869084272367,train
268,0.0075629411142132,train
269,0.0075853089149843,train
270,0.0075616137271314,train
271,0.0075710233353361,train
272,0.0075538120897478,train
273,0.0075399393128402,train
274,0.0075490666857161,train
275,0.0075468784079089,train
276,0.0075275094043068,train
277,0.0075309686862722,train
278,0.0075172894441597,train
279,0.0075154354705512,train
280,0.0075212842381584,train
281,0.0075043737111504,train
282,0.0075066341001286,train
283,0.0074895210647829,train
284,0.0074873168030074,train
285,0.0074808832483538,train
286,0.0074793456749499,train
287,0.0074717566009623,train
288,0.0074616001373006,train
289,0.0074711153377459,train
290,0.0074517776705487,train
291,0.007458038480798,train
292,0.0074426479983041,train
293,0.0074423080350445,train
294,0.0074286719913953,train
295,0.0074283902773979,train
296,0.0074243173677322,train
297,0.0074253456065861,train
298,0.0074157125145732,train
299,0.0074092843724428,train
250,0.0087409070986288,test
251,0.008661313841078,test
252,0.0086893690639072,test
253,0.0088249559843981,test
254,0.0086542843006275,test
255,0.0086651843406535,test
256,0.0087270113556473,test
257,0.008589844919134,test
258,0.0087150714821285,test
259,0.0086651938932913,test
260,0.008642035599108,test
261,0.008629317857601,test
262,0.0085925480913232,test
263,0.0086465573699386,test
264,0.0085815144256309,test
265,0.0085719190279642,test
266,0.0085988959806936,test
267,0.008560738326002,test
268,0.0085583950395937,test
269,0.00861458591002,test
270,0.0086112772349958,test
271,0.0085553390308662,test
272,0.0085524852470115,test
273,0.0085424132806283,test
274,0.0086004262623963,test
275,0.0085340708503016,test
276,0.0085168623729988,test
277,0.0085458348521479,test
278,0.0085045449150933,test
279,0.0084919825871785,test
280,0.008521194463306,test
281,0.0085185485875165,test
282,0.0084791056844923,test
283,0.0084878528683273,test
284,0.0085281934720498,test
285,0.0084652094099256,test
286,0.0084784598491809,test
287,0.008524612516827,test
288,0.0085031905898341,test
289,0.008537675416028,test
290,0.0085030715306599,test
291,0.0085304625193278,test
292,0.0084216366096779,test
293,0.0084241588574868,test
294,0.008501957434195,test
295,0.0084176787658973,test
296,0.0084263701430073,test
297,0.0084410693954538,test
298,0.0084173158892878,test
299,0.0084560599397729,test
300,0.00740386157367,train
301,0.0073900010409893,train
302,0.0073810541646753,train
303,0.0073460167558914,train
304,0.0073579508357523,train
305,0.0073652349378572,train
306,0.0073659431010485,train
307,0.0073735724984054,train
308,0.0073760058889217,train
309,0.0073747834088615,train
310,0.0073546346317426,train
311,0.0073619260112966,train
312,0.0073590647891394,train
313,0.0073520833524844,train
314,0.0073641242968326,train
315,0.0073445605850863,train
316,0.0073371107617181,train
317,0.0073339122161603,train
318,0.0073449744827644,train
319,0.0073367498180431,train
320,0.0073375572694607,train
321,0.007319445316981,train
322,0.0073172938453213,train
323,0.0073192907089802,train
324,0.0073109115987326,train
325,0.0073128923025267,train
326,0.0072988109032917,train
327,0.0073015534222147,train
328,0.007288367315935,train
329,0.007289129862906,train
330,0.0072763316661394,train
331,0.0072645127546306,train
332,0.0072946424705719,train
333,0.0072813068777732,train
334,0.0072835175007823,train
335,0.0072649333222441,train
336,0.0072549507869321,train
337,0.0072606705398195,train
338,0.0072507779624534,train
339,0.0072518176423445,train
340,0.0072425803652935,train
341,0.0072444852308906,train
342,0.0072365130580508,train
343,0.007232590483304,train
344,0.0072294827115972,train
345,0.0072276244599619,train
346,0.007226104764415,train
347,0.0072148155956784,train
348,0.0072172100586941,train
349,0.007217329994616,train
300,0.0083825263270625,test
301,0.0083723005400763,test
302,0.008366421840809,test
303,0.0083484648536752,test
304,0.0083814085889745,test
305,0.008331132668036,test
306,0.0083507507430182,test
307,0.0083481599525169,test
308,0.0083937347129539,test
309,0.0084081095306961,test
310,0.0083617188118122,test
311,0.0083672228353994,test
312,0.0083477525808193,test
313,0.0083512452955599,test
314,0.0083554707668445,test
315,0.0083493775977028,test
316,0.0083922335130197,test
317,0.0083529237358658,test
318,0.0083344310301321,test
319,0.0083409546004401,test
320,0.0083390627128106,test
321,0.0083734040595867,test
322,0.0083518625612612,test
323,0.0083541691833072,test
324,0.0082971383200751,test
325,0.0084012770511485,test
326,0.0083877797532964,test
327,0.008325302224689,test
328,0.0082768533070882,test
329,0.0083010020291363,test
330,0.0083160332397178,test
331,0.0082966140720579,test
332,0.0082901142720822,test
333,0.008342257810522,test
334,0.0082189506848653,test
335,0.0082539558799178,test
336,0.0083760704870577,test
337,0.0082891688947324,test
338,0.008285960234536,test
339,0.0083129829071186,test
340,0.0083033038015718,test
341,0.0083539308442009,test
342,0.008236787004824,test
343,0.0082482102040891,test
344,0.0082207862368336,test
345,0.008230098440029,test
346,0.008251697203848,test
347,0.0082237412850062,test
348,0.0082804627727579,test
349,0.0082225686073303,test
350,0.0072135176087281,train
351,0.0072047129972905,train
352,0.0072061992718128,train
353,0.0071943845196537,train
354,0.0071896395783213,train
355,0.0071941067347159,train
356,0.0071930057757645,train
357,0.0071709774918011,train
358,0.0071753109697485,train
359,0.0071775291563034,train
360,0.0071773089537757,train
361,0.0071558475005901,train
362,0.0071542240904438,train
363,0.0071525867576373,train
364,0.0071540843757122,train
365,0.0071416012871239,train
366,0.0071583798070539,train
367,0.0071580216424009,train
368,0.007129349313705,train
369,0.0071487810325015,train
370,0.0071399751890826,train
371,0.0071308680902108,train
372,0.0071359099574012,train
373,0.0071264674721086,train
374,0.0071206826954746,train
375,0.0071259386745146,train
376,0.0071177765547427,train
377,0.0071192856414048,train
378,0.0071110458594819,train
379,0.0071136260691082,train
380,0.0071018136897845,train
381,0.0070969344879222,train
382,0.0070922700146065,train
383,0.0070946603839687,train
384,0.0070901273455379,train
385,0.0070966161641597,train
386,0.0070827953106013,train
387,0.007090674043594,train
388,0.007079779342693,train
389,0.0070716665339612,train
390,0.0070772165913154,train
391,0.0070643690637291,train
392,0.0070737122184108,train
393,0.0070596011484887,train
394,0.0070584837972633,train
395,0.0070689488496335,train
396,0.0070598670028462,train
397,0.0070451453364347,train
398,0.0070449037409474,train
399,0.0070579725702374,train
350,0.0082614344844111,test
351,0.0083061198658413,test
352,0.0083136939861156,test
353,0.0082209183233755,test
354,0.0082676214059193,test
355,0.0081924005596726,test
356,0.0082151717609829,test
357,0.0082834971586863,test
358,0.0081907368606991,test
359,0.008177388189457,test
360,0.0082171300729115,test
361,0.0082898277759552,test
362,0.0082010987228817,test
363,0.0081975327562402,test
364,0.0081846678133364,test
365,0.008228389983707,test
366,0.008194029990832,test
367,0.0081463505391721,test
368,0.0081755620921099,test
369,0.0082312458214936,test
370,0.0081706235920941,test
371,0.0081802671785707,test
372,0.0081562490057062,test
373,0.0081809889104631,test
374,0.0081923634599756,test
375,0.0081593834135267,test
376,0.0081346295003537,test
377,0.0081237479245221,test
378,0.0082522663708086,test
379,0.0081518928386546,test
380,0.0081853878462756,test
381,0.0081360149047992,test
382,0.0081261735536434,test
383,0.0081303561263614,test
384,0.0081605195813708,test
385,0.008126235377347,test
386,0.0081133332870624,test
387,0.0080992156558566,test
388,0.0080868607671172,test
389,0.0080974252577181,test
390,0.0080962594138251,test
391,0.0080706040276421,test
392,0.0081041513601938,test
393,0.0080797715028127,test
394,0.0081249138717298,test
395,0.0081563036159232,test
396,0.0080672206975795,test
397,0.0080533339376802,test
398,0.0080394057521113,test
399,0.0080944467650519,test
